dep;com;arrd;cant;admi;popu;ecarts_popu;surface;nom;xlamb2;ylamb2;xlambz;ylambz;xlamb93;ylamb93;longi_grd;lati_grd;longi_dms;lati_dms;zmin;zmax;wgs84
77;269;2;18;6;17;Entre 10.000 et 25.000 habitants;1019;MAINCY;6270;23946;6270;1944;6780;68278;406;53944;24207;483259;42;103;48.54956756,2.70209005
77;308;1;9;6;7;Entre 0 et 1000 habitants;1156;MONTGE-EN-GOELE;6303;24478;6302;11475;6817;68809;459;54475;24460;490139;80;200;49.02757097,2.75055908
77;533;4;13;6;25;Entre 10.000 et 25.000 habitants;442;VULAINES-SUR-SEINE;6318;23814;6318;1812;6827;68146;478;53812;24560;482552;42;104;48.43068431,2.76610569
78;53;2;15;6;5;Entre 0 et 1000 habitants;534;BEHOUST;5548;24259;5548;11256;6061;68596;-684;54255;14314;484946;101;149;48.82987872,1.72118814
91;1;1;17;6;3;Entre 0 et 1000 habitants;1502;ABBEVILLE-LA-RIVIERE;5874;23720;5874;1717;6383;68054;-189;53718;21000;482047;77;147;48.34682838,2.16656946
91;21;3;1;5;104;Entre 10.000 et 25.000 habitants;240;ARPAJON;5934;23991;5934;1988;6445;68325;-99;53989;21452;483525;47;89;48.59054776,2.24707542
91;538;3;3;6;7;Entre 0 et 1000 habitants;357;SAINT-AUBIN;5856;24128;5856;11126;6368;68463;-217;54126;20829;484249;90;164;48.71356723,2.14091735
91;132;1;9;6;11;Entre 10.000 et 25.000 habitants;574;CHAMARANDE;5911;23908;5911;1905;6421;68242;-134;53906;21259;483056;62;155;48.51590705,2.21608247
77;376;1;37;6;7;Entre 0 et 1000 habitants;481;PRECY-SUR-MARNE;6321;24371;6321;11369;6834;68702;486;54368;24626;485552;39;83;48.93132916,2.77434286
77;377;2;28;6;22;Entre 10.000 et 25.000 habitants;1739;PRESLES-EN-BRIE;6298;24130;6298;11128;6810;68461;450;54128;24430;484253;78;107;48.71484,2.74128209
95;308;3;34;6;6;Entre 0 et 1000 habitants;842;HEROUVILLE;5851;24559;5851;11557;6367;68894;-226;54557;20758;490604;81;120;49.10089602,2.13260177
95;426;3;20;6;26;Entre 10.000 et 25.000 habitants;284;MONTLIGNON;5961;24457;5961;11455;6476;68791;-59;54455;21701;490035;62;185;49.0094023,2.283228
95;539;2;8;6;142;Entre 10.000 et 25.000 habitants;600;SAINT-BRICE-SOUS-FORET;6015;24445;6015;11442;6529;68778;23;54443;22125;485955;60;165;48.99862929,2.35698977
94;22;1;9;5;394;Entre 25.000 et 50.000 habitants;543;CHOISY-LE-ROI;6052;24187;6052;11184;6565;68520;79;54185;22428;484559;31;49;48.76673967,2.4072089
94;58;2;21;5;322;Entre 25.000 et 50.000 habitants;396;LE PERREUX-SUR-MARNE;6123;24271;6123;11269;6636;68604;186;54269;23013;485032;35;70;48.84214111,2.50398645
95;210;2;9;5;119;Entre 10.000 et 25.000 habitants;177;ENGHIEN-LES-BAINS;5979;24413;5979;11411;6493;68747;-32;54411;21829;485811;33;53;48.96987056,2.30783912
77;523;3;1;6;3;Entre 0 et 1000 habitants;926;VILLUIS;6757;23796;6757;1794;7265;68124;1135;53790;32130;482439;62;147;48.41086072,3.35879821
78;13;1;7;6;5;Entre 0 et 1000 habitants;396;ANDELU;5625;24315;5625;11312;6138;68651;-568;54312;14930;485249;111;133;48.88070361,1.82551037
78;486;2;18;6;65;Entre 10.000 et 25.000 habitants;1347;LE PERRAY-EN-YVELINES;5645;24107;5645;11105;6157;68444;-536;54105;15115;484139;155;179;48.69387218,1.85450353
78;416;1;10;6;3;Entre 0 et 1000 habitants;301;MONTALET-LE-BOIS;5626;24499;5627;11497;6142;68836;-567;54496;14933;490247;66;180;49.04606002,1.82523968
75;56;1;99;1;22341;Plus de 100.000 habitants;10540;PARIS;6006;24291;6006;11288;6519;68624;9;54289;22040;485136;27;127;48.86023255,2.34467815
77;109;3;25;6;13;Entre 10.000 et 25.000 habitants;3585;CHENOISE;6633;24022;6632;11020;7143;68350;953;54017;31139;483655;119;169;48.61534749,3.19468698
77;115;4;16;6;5;Entre 0 et 1000 habitants;2281;CHEVRY-EN-SEREINE;6451;23618;6450;1616;6958;67948;674;53615;25635;481513;105;159;48.2536806,2.94372951
77;232;1;31;6;9;Entre 0 et 1000 habitants;697;ISLES-LES-VILLENOY;6359;24349;6359;11346;6873;68679;544;54346;24935;485440;40;72;48.91135707,2.82598634
77;285;2;42;5;205;Entre 10.000 et 25.000 habitants;534;LE MEE-SUR-SEINE;6218;23932;6218;1930;6728;68264;328;53931;23755;483215;37;80;48.53717829,2.63161178
77;271;4;4;6;1;Entre 0 et 1000 habitants;858;MAISONCELLES-EN-GATINAIS;6215;23543;6215;1541;6722;67875;322;53542;23734;481115;101;118;48.18745325,2.62561881
77;361;1;12;6;5;Entre 0 et 1000 habitants;1293;PIERRE-LEVEE;6515;24337;6515;11335;7028;68667;780;54333;30219;485360;142;172;48.89951156,3.0385303
77;408;1;8;6;4;Entre 0 et 1000 habitants;275;SAINT-FIACRE;6453;24362;6452;11360;6966;68692;686;54358;25714;485521;97;168;48.92244564,2.95428587
78;418;3;30;6;154;Entre 10.000 et 25.000 habitants;736;MONTESSON;5863;24345;5863;11343;6377;68680;-208;54343;20858;485431;23;56;48.90861634,2.14972193
91;207;3;1;6;53;Entre 10.000 et 25.000 habitants;395;EGLY;5917;23980;5917;1978;6428;68314;-125;53978;21326;483450;47;94;48.58063976,2.2240609
91;248;1;17;6;2;Entre 0 et 1000 habitants;536;LA FORET-SAINTE-CROIX;5921;23762;5921;1760;6430;68096;-118;53761;21350;482305;99;144;48.3846639,2.22988355
91;482;3;13;6;6;Entre 0 et 1000 habitants;740;PECQUEUSE;5788;24053;5788;11051;6299;68389;-320;54052;20255;483847;133;178;48.645964,2.04892966
91;602;1;9;6;4;Entre 0 et 1000 habitants;733;SOUZY-LA-BRICHE;5861;23923;5861;1921;6371;68258;-209;53921;20853;483145;73;157;48.52930294,2.14837775
93;72;3;32;5;340;Entre 25.000 et 50.000 habitants;539;STAINS;6033;24397;6033;11394;6548;68730;51;54395;22256;485719;29;61;48.95548734,2.38153634
95;594;2;26;6;10;Entre 10.000 et 25.000 habitants;170;SEUGY;6042;24581;6042;11579;6558;68914;64;54579;22338;490716;50;121;49.12082559,2.39399912
95;627;3;34;6;6;Entre 0 et 1000 habitants;760;VALLANGOUJARD;5836;24602;5836;11600;6352;68937;-250;54600;20643;490823;46;126;49.13949627,2.1119063
77;257;1;15;5;35;Entre 10.000 et 25.000 habitants;1116;LIZY-SUR-OURCQ;6502;24477;6501;11474;7016;68806;762;54472;30119;490131;45;136;49.02542272,3.0224739
77;286;3;10;6;2;Entre 0 et 1000 habitants;776;MEIGNEUX;6567;23906;6567;1904;7077;68235;852;53902;30613;483043;108;146;48.51168831,3.10368124
77;462;1;9;6;8;Entre 0 et 1000 habitants;1207;THIEUX;6242;24458;6242;11456;6757;68790;368;54456;24003;490036;60;107;49.00985788,2.66708769
77;483;1;17;6;19;Entre 10.000 et 25.000 habitants;800;VARREDDES;6434;24451;6434;11449;6948;68781;658;54448;25545;490010;42;123;49.00255574,2.92928973
77;34;2;5;6;8;Entre 0 et 1000 habitants;1399;BLANDY;6329;23965;6329;1963;6839;68296;495;53962;24655;483358;59;104;48.56637416,2.78212013
95;169;3;27;6;4;Entre 0 et 1000 habitants;472;COMMENY;5674;24588;5675;11586;6190;68924;-495;54585;15326;490735;67;126;49.12629427,1.89016277
77;37;4;13;6;56;Entre 10.000 et 25.000 habitants;691;BOIS-LE-ROI;6267;23861;6267;1859;6776;68193;401;53859;24150;482825;38;91;48.47316766,2.6975006
77;107;2;28;6;30;Entre 10.000 et 25.000 habitants;2007;CHAUMES-EN-BRIE;6373;24078;6373;11076;6885;68409;563;54075;25036;484004;67;116;48.66771002,2.84269813
77;132;5;43;6;28;Entre 10.000 et 25.000 habitants;809;COUPVRAY;6335;24327;6335;11325;6849;68658;508;54324;24737;485331;41;132;48.89171541,2.79309014
77;171;1;8;6;57;Entre 10.000 et 25.000 habitants;312;ESBLY;6349;24340;6349;11337;6862;68670;529;54337;24845;485411;42;111;48.90332397,2.81227793
77;472;3;26;6;4;Entre 0 et 1000 habitants;928;LA TRETOIRE;6672;24310;6671;11308;7184;68638;1017;54304;31505;485225;68;189;48.87379674,3.25210036
78;7;3;21;6;11;Entre 10.000 et 25.000 habitants;300;AIGREMONT;5767;24339;5767;11337;6281;68674;-353;54337;20109;485410;69;168;48.90294646,2.01887185
78;68;1;2;6;9;Entre 0 et 1000 habitants;1484;BLARU;5372;24504;5373;11502;5888;68843;-953;54499;12842;490256;50;152;49.04856179,1.47796556
78;246;1;10;6;10;Entre 10.000 et 25.000 habitants;1306;FONTENAY-SAINT-PERE;5572;24478;5572;11476;6087;68815;-650;54475;14506;490137;67;196;49.0268509,1.75163739
91;216;3;14;6;101;Entre 10.000 et 25.000 habitants;444;EPINAY-SUR-ORGE;5993;24084;5993;11081;6505;68417;-10;54082;21938;484026;36;89;48.6741793,2.32700753
78;143;4;29;6;14;Entre 10.000 et 25.000 habitants;488;CHATEAUFORT;5819;24154;5820;11151;6332;68489;-273;54152;20528;484411;86;164;48.73684316,2.09055097
78;623;2;15;6;10;Entre 10.000 et 25.000 habitants;603;LE TREMBLAY-SUR-MAULDRE;5663;24200;5663;11198;6176;68536;-509;54197;15242;484639;67;175;48.77755874,1.87820515
92;64;3;35;5;297;Entre 25.000 et 50.000 habitants;756;SAINT-CLOUD;5911;24276;5911;11273;6424;68610;-135;54274;21255;485047;28;164;48.84668917,2.21530993
95;301;3;16;6;3;Entre 0 et 1000 habitants;257;HAUTE-ISLE;5504;24542;5504;11539;6020;68879;-754;54537;13929;490501;13;148;49.08386729,1.65796328
95;462;3;16;6;3;Entre 0 et 1000 habitants;1198;OMERVILLE;5549;24605;5549;11602;6065;68942;-686;54601;14307;490827;42;157;49.14080765,1.71884352
77;56;4;3;6;2;Entre 0 et 1000 habitants;703;BURCY;6138;23600;6138;1598;6645;67933;206;53599;23119;481421;106;144;48.23891331,2.52226023
77;69;2;32;6;20;Entre 10.000 et 25.000 habitants;1308;CHAILLY-EN-BIERE;6200;23854;6200;1852;6710;68186;301;53852;23627;482802;76;93;48.46711604,2.60688357
77;140;3;10;6;3;Entre 0 et 1000 habitants;623;COUTENCON;6488;23860;6488;1858;6997;68190;733;53857;25946;482816;111;138;48.47098042,2.99627506
95;452;3;3;6;7;Entre 0 et 1000 habitants;320;NOINTEL;5967;24589;5967;11586;6482;68922;-51;54587;21727;490740;24;210;49.12801853,2.29131882
95;541;3;16;6;9;Entre 0 et 1000 habitants;1218;SAINT-CLAIR-SUR-EPTE;5521;24679;5521;11677;6038;69017;-730;54675;14046;491227;30;142;49.20709005,1.67965052
78;104;1;7;6;7;Entre 0 et 1000 habitants;375;BREUIL-BOIS-ROBERT;5546;24388;5546;11386;6060;68725;-688;54384;14301;485645;42;147;48.9457959,1.71707999
78;404;2;15;6;3;Entre 0 et 1000 habitants;578;MILLEMONT;5565;24236;5565;11234;6078;68573;-658;54233;14440;484834;111;188;48.80932511,1.74456583
91;312;3;22;6;101;Entre 10.000 et 25.000 habitants;382;IGNY;5919;24160;5919;11158;6431;68494;-123;54158;21334;484432;62;154;48.74244054,2.22642665
94;47;1;26;6;44;Entre 10.000 et 25.000 habitants;330;MANDRES-LES-ROSES;6153;24115;6153;11113;6665;68448;231;54114;23240;484208;39;97;48.701864,2.54427574
95;54;3;17;6;2;Entre 0 et 1000 habitants;502;LE BELLAY-EN-VEXIN;5671;24616;5672;11613;6187;68952;-500;54612;15310;490904;103;130;49.15143718,1.88583527
77;145;2;22;6;6;Entre 0 et 1000 habitants;1287;CRISENOY;6300;23997;6300;1995;6811;68328;452;53995;24437;483544;85;98;48.5952807,2.74306591
77;253;2;2;6;2;Entre 0 et 1000 habitants;685;LISSY;6265;24032;6265;11030;6776;68363;400;54030;24147;483736;87;97;48.62689531,2.69585141
77;292;1;37;6;11;Entre 10.000 et 25.000 habitants;1032;MESSY;6267;24410;6266;11408;6781;68741;404;54408;24202;485801;49;98;48.96662423,2.7009351
77;328;4;3;6;4;Entre 0 et 1000 habitants;1292;NANTEAU-SUR-ESSONNE;6060;23686;6060;1684;6568;68019;89;53685;22501;481858;67;127;48.31635569,2.41739157
77;484;1;8;6;2;Entre 0 et 1000 habitants;468;VAUCOURTOIS;6451;24332;6451;11330;6964;68662;683;54329;25704;485344;122;169;48.8954994,2.95123888
77;162;3;26;6;10;Entre 10.000 et 25.000 habitants;2005;DOUE;6607;24301;6606;11298;7119;68629;918;54296;30946;485158;110;182;48.86635562,3.16341632
77;174;3;1;6;6;Entre 0 et 1000 habitants;876;EVERLY;6675;23857;6675;1855;7184;68185;1014;53851;31456;482758;54;81;48.46660367,3.24902788
77;262;3;29;6;5;Entre 0 et 1000 habitants;3805;LOUAN-VILLEGRUIS-FONTAINE;6842;24036;6842;11034;7352;68363;1268;54028;32841;483732;125;207;48.62554283,3.47827552
77;411;3;26;6;5;Entre 0 et 1000 habitants;1001;SAINT-GERMAIN-SOUS-DOUE;6593;24284;6593;11281;7106;68612;897;54279;30838;485103;106;161;48.85120854,3.14410786
77;414;3;25;6;4;Entre 0 et 1000 habitants;1913;SAINT-HILLIERS;6679;24029;6678;11027;7189;68357;1022;54023;31524;483716;136;176;48.62117194,3.25715619
77;428;2;22;6;8;Entre 0 et 1000 habitants;569;SAINT-OUEN-EN-BRIE;6429;23956;6429;1954;6939;68286;646;53953;25505;483328;91;124;48.55769761,2.9174697
77;441;4;13;6;21;Entre 10.000 et 25.000 habitants;633;SAMOIS-SUR-SEINE;6306;23838;6306;1836;6815;68169;459;53836;24460;482708;41;115;48.45231828,2.75006519
77;456;3;25;6;8;Entre 0 et 1000 habitants;1134;SOISY-BOUY;6708;23907;6708;1905;7218;68235;1064;53902;31740;483042;71;162;48.5111974,3.29445866
77;470;2;28;5;81;Entre 10.000 et 25.000 habitants;1547;TOURNAN-EN-BRIE;6318;24159;6317;11157;6829;68490;480;54156;24605;484426;86;116;48.74081031,2.76866385
78;72;1;7;6;3;Entre 0 et 1000 habitants;359;BOINVILLIERS;5504;24357;5505;11355;6018;68695;-751;54353;13938;485504;75;151;48.91762604,1.6601435
91;634;3;13;6;13;Entre 10.000 et 25.000 habitants;606;VAUGRIGNEUSE;5842;24004;5842;11002;6353;68339;-238;54003;20721;483609;70;129;48.60207325,2.12236219
91;689;3;28;6;53;Entre 10.000 et 25.000 habitants;911;WISSOUS;5993;24147;5993;11145;6505;68481;-10;54146;21938;484351;48;99;48.73080699,2.32699638
94;2;1;86;5;443;Entre 25.000 et 50.000 habitants;367;ALFORTVILLE;6064;24221;6064;11219;6577;68554;97;54220;22527;484751;27;37;48.79728803,2.42357552
94;74;1;47;5;122;Entre 10.000 et 25.000 habitants;531;VALENTON;6096;24163;6096;11161;6608;68496;145;54161;22802;484442;32;88;48.74511788,2.46697976
95;8;3;16;6;10;Entre 10.000 et 25.000 habitants;1003;AINCOURT;5588;24529;5588;11526;6103;68865;-626;54525;14622;490421;107;201;49.07278329,1.77300046
95;271;3;34;6;5;Entre 0 et 1000 habitants;644;GENICOURT;5804;24546;5804;11543;6319;68881;-298;54544;20406;490521;68;106;49.08908754,2.06834555
77;25;3;1;6;8;Entre 0 et 1000 habitants;2268;BAZOCHES-LES-BRAY;6631;23781;6631;1779;7140;68110;947;53777;31119;482357;50;129;48.39872552,3.1884375
94;21;3;42;5;187;Entre 10.000 et 25.000 habitants;422;CHEVILLY-LARUE;6012;24187;6012;11184;6525;68520;19;54185;22112;484559;83;94;48.76675923,2.35282272
95;42;2;26;6;20;Entre 10.000 et 25.000 habitants;791;BAILLET-EN-FRANCE;5973;24516;5973;11513;6488;68849;-41;54514;21758;490344;85;151;49.06242644,2.29958178
78;569;2;19;6;9;Entre 0 et 1000 habitants;816;SAINTE-MESME;5721;23925;5721;1923;6231;68261;-420;53923;15732;483150;96;162;48.53064672,1.95888096
91;191;2;36;6;91;Entre 10.000 et 25.000 habitants;248;CROSNE;6092;24129;6092;11127;6604;68462;139;54127;22740;484253;30;92;48.71456339,2.46147038
91;338;3;13;5;65;Entre 10.000 et 25.000 habitants;1425;LIMOURS;5808;24052;5808;11050;6319;68388;-289;54051;20434;483844;100;177;48.64512796,2.07606404
91;339;3;20;6;64;Entre 10.000 et 25.000 habitants;751;LINAS;5949;24039;5949;11036;6460;68373;-77;54037;21602;483800;46;168;48.6337093,2.26734346
91;495;1;7;6;3;Entre 0 et 1000 habitants;916;PLESSIS-SAINT-BENOIST;5755;23828;5755;1826;6265;68164;-367;53826;20021;482636;117;152;48.44358333,2.00545394
92;20;1;10;5;324;Entre 25.000 et 50.000 habitants;292;CHATILLON;5965;24225;5965;11223;6477;68559;-53;54224;21719;484804;78;164;48.80090465,2.28888715
77;220;4;3;6;3;Entre 0 et 1000 habitants;921;GUERCHEVILLE;6164;23623;6164;1621;6672;67956;246;53622;23328;481534;109;122;48.25953309,2.55734235
77;365;3;27;6;5;Entre 0 et 1000 habitants;559;LE PLESSIS-FEU-AUSSOUX;6513;24134;6512;11132;7024;68463;774;54130;30159;484301;93;126;48.71708284,3.03335344
77;419;4;21;6;32;Entre 10.000 et 25.000 habitants;224;SAINT-MAMMES;6354;23765;6354;1763;6862;68096;531;53763;24851;482312;42;87;48.38644546,2.81433605
93;31;3;12;5;538;Entre 50.000 et 100.000 habitants;457;EPINAY-SUR-SEINE;5979;24396;5979;11394;6493;68730;-31;54394;21830;485717;22;60;48.95459326,2.3078478
95;218;3;37;6;167;Entre 10.000 et 25.000 habitants;472;ERAGNY;5821;24466;5821;11464;6335;68801;-272;54464;20529;490102;22;56;49.01725035,2.09194548
95;476;3;29;6;160;Entre 10.000 et 25.000 habitants;1252;OSNY;5800;24513;5800;11510;6315;68848;-304;54510;20345;490333;27;102;49.05942224,2.06303053
77;2;3;11;6;8;Entre 0 et 1000 habitants;2006;AMILLIS;6583;24162;6582;11159;7094;68490;880;54157;30743;484428;102;163;48.74165364,3.12881662
77;39;2;42;6;10;Entre 10.000 et 25.000 habitants;780;BOISSISE-LA-BERTRAND;6187;23921;6187;1919;6697;68253;281;53920;23521;483139;37;81;48.52738665,2.58960029
77;75;5;43;6;12;Entre 10.000 et 25.000 habitants;242;CHALIFERT;6320;24323;6320;11321;6834;68654;485;54321;24623;485319;39;120;48.88819702,2.77261626
77;186;4;13;4;153;Entre 10.000 et 25.000 habitants;17205;FONTAINEBLEAU;6270;23790;6270;1788;6779;68121;406;53788;24206;482432;42;150;48.40932536,2.70111222
77;467;3;1;6;2;Entre 0 et 1000 habitants;784;LA TOMBE;6558;23769;6558;1767;7066;68098;837;53765;30522;482318;49;86;48.388607,3.08973009
77;319;3;25;6;2;Entre 0 et 1000 habitants;1320;MORTERY;6681;24004;6681;11002;7192;68332;1026;53999;31536;483556;103;148;48.59867955,3.25947001
77;386;4;3;6;7;Entre 0 et 1000 habitants;935;RECLOSES;6226;23721;6226;1719;6735;68053;339;53720;23830;482052;72;133;48.34745888,2.64133604
78;133;3;21;6;59;Entre 10.000 et 25.000 habitants;787;CHAMBOURCY;5783;24342;5783;11340;6297;68678;-329;54340;20225;485422;64;176;48.90569882,2.04066792
78;285;1;8;6;5;Entre 0 et 1000 habitants;711;GRESSEY;5465;24264;5466;11262;5979;68602;-809;54260;13632;485002;106;158;48.83373402,1.60814121
91;412;1;11;6;7;Entre 0 et 1000 habitants;670;MONDEVILLE;6058;23881;6058;1878;6568;68214;88;53879;22456;482928;81;156;48.49167102,2.4149555
91;617;2;32;6;25;Entre 10.000 et 25.000 habitants;864;TIGERY;6127;24046;6127;11044;6638;68379;191;54045;23031;483825;58;88;48.63989816,2.50876443
93;29;1;95;5;667;Entre 50.000 et 100.000 habitants;776;DRANCY;6080;24361;6080;11359;6593;68694;121;54359;22642;485524;39;51;48.92309379,2.44560533
95;211;3;34;6;22;Entre 10.000 et 25.000 habitants;743;ENNERY;5832;24530;5832;11527;6347;68865;-256;54527;20622;490428;32;104;49.07479041,2.10671761
77;10;2;22;6;9;Entre 0 et 1000 habitants;2683;AUBEPIERRE-OZOUER-LE-REPOS;6406;24038;6406;11036;6917;68368;611;54035;25313;483753;79;122;48.63155617,2.88710054
77;114;2;2;6;37;Entre 10.000 et 25.000 habitants;1675;CHEVRY-COSSIGNY;6240;24141;6240;11139;6752;68473;362;54139;23945;484331;93;108;48.72496902,2.66256333
77;258;5;39;6;148;Entre 10.000 et 25.000 habitants;337;LOGNES;6214;24264;6214;11262;6727;68596;324;54262;23740;485010;70;109;48.83561189,2.62785879
77;265;1;12;6;10;Entre 10.000 et 25.000 habitants;658;LUZANCY;6623;24420;6623;11418;7137;68748;945;54415;31115;485823;52;167;48.97314115,3.18696381
77;343;1;15;6;4;Entre 0 et 1000 habitants;1012;OCQUERRE;6527;24492;6527;11489;7042;68821;801;54487;30327;490219;51;163;49.03870059,3.05682157
77;510;3;27;6;7;Entre 0 et 1000 habitants;740;VILLENEUVE-SAINT-DENIS;6335;24242;6335;11240;6848;68573;507;54239;24735;484856;116;131;48.81532332,2.79241925
78;299;1;14;6;21;Entre 10.000 et 25.000 habitants;328;HARDRICOURT;5676;24457;5676;11454;6191;68793;-492;54454;15337;490030;18;118;49.00859197,1.89391266
78;501;1;10;6;27;Entre 10.000 et 25.000 habitants;462;PORCHEVILLE;5591;24417;5591;11414;6105;68754;-621;54413;14641;485819;17;61;48.97215988,1.77819306
78;518;3;22;6;1;Entre 0 et 1000 habitants;222;RENNEMOULIN;5784;24262;5784;11260;6297;68597;-326;54260;20235;485001;86;125;48.83380402,2.04244029
78;616;2;15;6;11;Entre 10.000 et 25.000 habitants;709;THOIRY;5602;24298;5602;11296;6115;68635;-603;54295;14738;485156;113;171;48.86528683,1.79433033
78;655;2;18;6;8;Entre 0 et 1000 habitants;960;VIEILLE-EGLISE-EN-YVELINES;5660;24080;5661;11078;6172;68416;-512;54077;15233;484010;161;177;48.66968427,1.87508499
91;22;1;17;6;1;Entre 0 et 1000 habitants;740;ARRANCOURT;5870;23715;5870;1713;6378;68050;-195;53714;20940;482032;77;137;48.34232506,2.16118955
91;161;3;28;5;184;Entre 10.000 et 25.000 habitants;557;CHILLY-MAZARIN;5985;24119;5985;11116;6497;68452;-23;54117;21858;484219;42;101;48.705638,2.31613688
78;380;1;1;6;58;Entre 10.000 et 25.000 habitants;1730;MAULE;5642;24346;5642;11344;6156;68683;-542;54343;15054;485432;27;178;48.90866046,1.84841214
78;640;4;37;5;199;Entre 10.000 et 25.000 habitants;893;VELIZY-VILLACOUBLAY;5891;24206;5891;11203;6404;68540;-165;54204;21118;484700;102;179;48.78374415,2.18825568
91;75;1;17;6;1;Entre 0 et 1000 habitants;389;BOIS-HERPIN;5924;23746;5924;1743;6433;68080;-113;53744;21404;482212;94;142;48.37028256,2.23396111
91;111;3;13;6;33;Entre 10.000 et 25.000 habitants;1086;BRIIS-SOUS-FORGES;5843;24029;5843;11027;6354;68364;-236;54027;20726;483728;87;173;48.62454843,2.12362545
91;393;1;7;6;5;Entre 0 et 1000 habitants;1071;MEROBERT;5756;23797;5756;1795;6265;68133;-366;53795;20026;482457;128;154;48.41571746,2.00698119
92;40;3;94;5;640;Entre 50.000 et 100.000 habitants;425;ISSY-LES-MOULINEAUX;5951;24250;5951;11247;6463;68584;-75;54248;21609;484923;28;96;48.82336476,2.26981029
94;68;1;97;5;753;Entre 50.000 et 100.000 habitants;1125;SAINT-MAUR-DES-FOSSES;6109;24227;6109;11225;6622;68560;166;54225;22908;484809;32;53;48.80262055,2.48481118
95;633;2;13;6;1;Entre 0 et 1000 habitants;9;VAUDHERLAND;6110;24447;6109;11445;6624;68780;166;54445;22910;490002;61;87;49.00033466,2.48674108
77;192;3;27;6;51;Entre 10.000 et 25.000 habitants;2212;FONTENAY-TRESIGNY;6392;24123;6392;11120;6904;68453;592;54120;25210;484227;75;123;48.70804528,2.8688949
77;203;1;17;6;13;Entre 10.000 et 25.000 habitants;1176;GERMIGNY-L'EVEQUE;6444;24440;6444;11438;6958;68770;674;54436;25634;485933;42;104;48.99260254,2.94283211
77;260;3;25;6;17;Entre 10.000 et 25.000 habitants;561;LONGUEVILLE;6673;23910;6673;1908;7182;68238;1012;53905;31449;483052;66;145;48.51426785,3.24715379
77;314;3;11;6;2;Entre 0 et 1000 habitants;1637;MONTOLIVET;6810;24263;6810;11260;7323;68589;1226;54255;32623;484946;153;203;48.82996789,3.43920405
77;396;3;29;6;1;Entre 0 et 1000 habitants;633;RUPEREUX;6734;24046;6734;11044;7245;68374;1106;54040;31955;483809;151;179;48.63584999,3.33201403
77;397;1;12;6;17;Entre 10.000 et 25.000 habitants;1380;SAACY-SUR-MARNE;6641;24409;6641;11406;7155;68737;972;54403;31242;485746;52;207;48.9630791,3.2113667
